epoch,phase,cycle_slip
54566,28811346.47174146,0
54567,28810031.652358223,0
54568,28808716.77380165,0
54569,28807401.842996135,0
54570,28806086.852393236,0
54571,28804771.805684675,0
54572,28803456.703757223,0
54573,28802141.54621919,0
54574,28800826.330996294,0
54575,28799511.059633184,0
54576,28798195.732648764,0
54577,28796880.348144077,0
54578,28795564.9110211,0
54579,28794249.41547511,0
54580,28792933.86777475,0
54581,28791618.259651948,0
54582,28790302.601088174,0
54583,28788986.88217659,0
54584,28787671.110458676,0
54585,28786355.283309292,0
54586,28785039.40032397,0
54587,28783723.46590955,0
54588,28782407.472798277,0
54589,28781091.426657304,0
54590,28779775.326279607,0
54591,28778459.16856711,0
54592,28777142.958132856,0
54593,28775826.693485674,0
54594,28774510.372855026,0
54595,28773193.99888236,0
54596,28771877.571651075,0
54597,28770561.09280407,0
54598,28769244.555703502,0
54599,28767927.967433263,0
54600,28766611.323256664,0
54601,28765294.62514487,0
54602,28763977.877231088,0
54603,28762661.071647815,0
54604,28761344.215911858,0
54605,28760027.305768173,0
54606,28758710.34112466,0
54607,28757393.324873067,0
54608,28756076.253205728,0
54609,28754759.134877604,0
54610,28753441.956904434,0
54611,28752124.72903933,0
54612,28750807.44836229,0
54613,28749490.113929033,0
54614,28748172.72835036,0
54615,28746855.291220315,0
54616,28745537.799382765,0
54617,28744220.257603183,0
54618,28742902.663081843,0
54619,28741585.015316065,0
54620,28740267.318059415,0
54621,28738949.565708894,0
54622,28737631.766425364,0
54623,28736313.913592,0
54624,28734996.0079472,0
54625,28733678.052156672,0
54626,28732360.0422077,0
54627,28731041.983841993,0
54628,28729723.874170024,0
54629,28728405.713125575,0
54630,28727087.500580147,0
54631,28725769.23728745,0
54632,28724450.926367167,0
54633,28723132.55959711,0
54634,28721814.147320896,0
54635,28720495.680932216,0
54636,28719177.165044986,0
54637,28717858.599515952,0
54638,28716539.984447483,0
54639,28715221.314164676,0
54640,28713902.60102131,0
54641,28712583.834786035,0
54642,28711265.01899356,0
54643,28709946.154208355,0
54644,28708627.237501234,0
54645,28707308.272281937,0
54646,28705989.25794106,0
54647,28704670.194975626,0
54648,28703351.08388713,0
54649,28702031.921874188,0
54650,28700712.711369082,0
54651,28699393.450182978,0
54652,28698074.14151893,0
54653,28696754.786107857,0
54654,28695435.3793159,0
54655,28694115.924306255,0
54656,28692796.41849709,0
54657,28691476.87065093,0
54658,28690157.268670153,0
54659,28688837.62079508,0
54660,28687517.92481488,0
54661,28686198.180255815,0
54662,28684878.387715936,0
54663,28683558.547995966,0
54664,28682238.660710648,0
54665,28680918.72550017,0
54666,28679598.742896076,0
54667,28678278.7101452,0
54668,28676958.63289853,0
54669,28675638.5092281,0
54670,28674318.334558364,0
54671,28672998.1169601,0
54672,28671677.849692687,0
54673,28670357.53781391,0
54674,28669037.176399402,0
54675,28667716.770158034,0
54676,28666396.316885397,0
54677,28665075.817559164,0
54678,28663755.27198064,0
54679,28662434.679429922,0
54680,28661114.03973846,0
54681,28659793.35341291,0
54682,28658472.62603846,0
54683,28657151.846350826,0
54684,28655831.02382144,0
54685,28654510.155129902,0
54686,28653189.24090321,0
54687,28651868.279779572,0
54688,28650547.275651578,0
54689,28649226.22622367,0
54690,28647905.12627851,0
54691,28646583.98699555,0
54692,28645262.79940084,0
54693,28643941.570047706,0
54694,28642620.293807205,0
54695,28641298.97131008,0
54696,28639977.605528317,0
54697,28638656.193967775,0
54698,28637334.737317465,0
54699,28636013.23977028,0
54700,28634691.69582434,0
54701,28633370.10780454,0
54702,28632048.47202587,0
54703,28630726.79703496,0
54704,28629405.076739654,0
54705,28628083.31386833,0
54706,28626761.506126598,0
54707,28625439.652421996,0
54708,28624117.757732574,0
54709,28622795.818327572,0
54710,28621473.838404175,0
54711,28620151.81011423,0
54712,28618829.740953527,0
54713,28617507.628294237,0
54714,28616185.47188056,0
54715,28614863.276134428,0
54716,28613541.034056544,0
54717,28612218.749991637,0
54718,28610896.42393493,0
54719,28609574.052956246,0
54720,28608251.64458856,0
54721,28606929.18687714,0
54722,28605606.694043126,0
54723,28604284.153603584,0
54724,28602961.572460085,0
54725,28601638.95071495,0
54726,28600316.284957796,0
54727,28598993.57965271,0
54728,28597670.83069531,0
54729,28596348.041109808,0
54730,28595025.20988333,0
54731,28593702.335645013,0
54732,28592379.422383282,0
54733,28591056.466252655,0
54734,28589733.47019476,0
54735,28588410.43052297,0
54736,28587087.35328207,0
54737,28585764.231259502,0
54738,28584441.06932519,0
54739,28583117.868543755,0
54740,28581794.627523113,0
54741,28580471.345527314,0
54742,28579148.022247195,0
54743,28577824.65963443,0
54744,28576501.254006878,0
54745,28575177.813128274,0
54746,28573854.32887536,0
54747,28572530.804614607,0
54748,28571207.24121041,0
54749,28569883.634868026,0
54750,28568559.99389815,0
54751,28567236.311114304,0
54752,28565912.589005496,0
54753,28564588.827131856,0
54754,28563265.025652327,0
54755,28561941.18530429,0
54756,28560617.30664658,0
54757,28559293.38634094,0
54758,28557969.429890074,0
54759,28556645.43267113,0
54760,28555321.398008224,0
54761,28553997.32175264,0
54762,28552673.21124067,0
54763,28551349.060875986,0
54764,28550024.87169823,0
54765,28548700.64429813,0
54766,28547376.377751157,0
54767,28546052.074795756,0
54768,28544727.73438625,0
54769,28543403.35324869,0
54770,28542078.93725881,0
54771,28540754.481866486,0
54772,28539429.987073466,0
54773,28538105.457702726,0
54774,28536780.88783254,0
54775,28535456.28273641,0
54776,28534131.641272392,0
54777,28532806.961858246,0
54778,28531482.246063862,0
54779,28530157.490393303,0
54780,28528832.699935388,0
54781,28527507.872252274,0
54782,28526183.009626716,0
54783,28524858.10823134,0
54784,28523533.169799715,0
54785,28522208.196298145,0
54786,28520883.185599446,0
54787,28519558.1398193,0
54788,28518233.056943424,0
54789,28516907.937051997,0
54790,28515582.782754246,0
54791,28514257.592238743,0
54792,28512932.365865193,0
54793,28511607.103149317,0
54794,28510281.80633811,0
54795,28508956.47232954,0
54796,28507631.103677034,0
54797,28506305.700246416,0
54798,28504980.261509683,0
54799,28503654.788206156,0
54800,28502329.278388884,0
54801,28501003.734538343,0
54802,28499678.156094227,0
54803,28498352.53986646,0
54804,28497026.89262312,0
54805,28495701.209545907,0
54806,28494375.49144906,0
54807,28493049.74009295,0
54808,28491723.95299613,0
54809,28490398.133082137,0
54810,28489072.276384883,0
54811,28487746.389173526,0
54812,28486420.46732277,0
54813,28485094.511251673,0
54814,28483768.51922997,0
54815,28482442.49622803,0
54816,28481116.437910054,0
54817,28479790.347786035,0
54818,28478464.22432047,0
54819,28477138.067593552,0
54820,28475811.87683103,0
54821,28474485.652427714,0
54822,28473159.394833036,0
54823,28471833.105717674,0
54824,28470506.78595416,0
54825,28469180.42685802,0
54826,28467854.03926092,0
54827,28466527.620321102,0
54828,28465201.168088038,0
54829,28463874.683130793,0
54830,28462548.165184896,0
54831,28461221.613842994,0
54832,28459895.033537626,0
54833,28458568.41840788,0
54834,28457241.775099445,0
54835,28455915.097898312,0
54836,28454588.388354097,0
54837,28453261.64672786,0
54838,28451934.87500762,0
54839,28450608.070697047,0
54840,28449281.23743315,0
54841,28447954.374580488,0
54842,28446627.47409381,0
54843,28445300.545508094,0
54844,28443973.58691878,0
54845,28442646.59545905,0
54846,28441319.57462787,0
54847,28439992.52357837,0
54848,28438665.442947723,0
54849,28437338.329766225,0
54850,28436011.186240386,0
54851,28434684.013805438,0
54852,28433356.811204374,0
54853,28432029.576546103,0
54854,28430702.311073713,0
54855,28429375.016550146,0
54856,28428047.69318369,0
54857,28426720.342536956,0
54858,28425392.957987867,0
54859,28424065.54707218,0
54860,28422738.103830133,0
54861,28421410.633319583,0
54862,28420083.13298728,0
54863,28418755.60165866,0
54864,28417428.044312637,0
54865,28416100.454864137,0
54866,28414772.837934017,0
54867,28413445.193739954,0
54868,28412117.519096892,0
54869,28410789.81582639,0
54870,28409462.08261333,0
54871,28408134.323222347,0
54872,28406806.535818867,0
54873,28405478.72066249,0
54874,28404150.875256862,0
54875,28402822.999955155,0
54876,28401495.098744277,0
54877,28400167.172208935,0
54878,28398839.214343064,0
54879,28397511.22881811,0
54880,28396183.217328776,0
54881,28394855.176333923,0
54882,28393527.111530885,0
54883,28392199.017510146,0
54884,28390870.895981006,0
54885,28389542.746731978,0
54886,28388214.569377944,0
54887,28386886.36770399,0
54888,28385558.138493802,0
54889,28384229.881405428,0
54890,28382901.59803728,0
54891,28381573.28748767,0
54892,28380244.949984074,0
54893,28378916.58991216,0
54894,28377588.19885283,0
54895,28376259.784694374,0
54896,28374931.344399218,0
54897,28373602.87521334,0
54898,28372274.381898455,0
54899,28370945.860333823,0
54900,28369617.315307423,0
54901,28368288.74637699,0
54902,28366960.148043677,0
54903,28365631.52522947,0
54904,28364302.877476174,0
54905,28362974.20616725,0
54906,28361645.508174606,0
54907,28360316.786287054,0
54908,28358988.036142863,0
54909,28357659.265401956,0
54910,28356330.46484635,0
54911,28355001.642141607,0
54912,28353672.796060987,0
54913,28352343.92398915,0
54914,28351015.028039865,0
54915,28349686.10541163,0
54916,28348357.161762506,0
54917,28347028.19034065,0
54918,28345699.196312375,0
54919,28344370.182795852,0
54920,28343041.140538312,0
54921,28341712.074167788,0
54922,28340382.98307661,0
54923,28339053.871908844,0
54924,28337724.73651555,0
54925,28336395.575830754,0
54926,28335066.394692753,0
54927,28333737.18730972,0
54928,28332407.956106868,0
54929,28331078.702676367,0
54930,28329749.429373693,0
54931,28328420.130643714,0
54932,28327090.809031192,0
54933,28325761.465693787,0
54934,28324432.097552344,0
54935,28323102.70771967,0
54936,28321773.296458457,0
54937,28320443.862625927,0
54938,28319114.405496728,0
54939,28317784.92607193,0
54940,28316455.42614498,0
54941,28315125.902406067,0
54942,28313796.35704422,0
54943,28312466.791056838,0
54944,28311137.202292424,0
54945,28309807.592566747,0
54946,28308477.96030446,0
54947,28307148.309196353,0
54948,28305818.634098746,0
54949,28304488.939015705,0
54950,28303159.22203237,0
54951,28301829.48280939,0
54952,28300499.7262047,0
54953,28299169.94492666,0
54954,28297840.14425332,0
54955,28296510.323575743,0
54956,28295180.48171815,0
54957,28293850.62167561,0
54958,28292520.73682206,0
54959,28291190.832542323,0
54960,28289860.911471788,0
54961,28288530.96432483,0
54962,28287201.00178148,0
54963,28285871.01803537,0
54964,28284541.01502522,0
54965,28283210.992016885,0
54966,28281880.949042097,0
54967,28280550.886345685,0
54968,28279220.80435864,0
54969,28277890.702038687,0
54970,28276560.582420383,0
54971,28275230.439304266,0
54972,28273900.278994564,0
54973,28272570.103855338,0
54974,28271239.905379906,0
54975,28269909.691145543,0
54976,28268579.455400214,0
54977,28267249.20117976,0
54978,28265918.927733354,0
54979,28264588.638012584,0
54980,28263258.32763615,0
54981,28261928.00045891,0
54982,28260597.65420229,0
54983,28259267.29077134,0
54984,28257936.90819088,0
54985,28256606.50940968,0
54986,28255276.090958226,0
54987,28253945.654313873,0
54988,28252615.201005828,0
54989,28251284.729217667,0
54990,28249954.24006578,0
54991,28248623.737068787,0
54992,28247293.212576974,0
54993,28245962.67128373,0
54994,28244632.11537587,0
54995,28243301.539594345,0
54996,28241970.948676478,0
54997,28240640.339020796,0
54998,28239309.715758048,0
54999,28237979.07331337,0
55000,28236648.415253334,0
55001,28235317.7393577,0
55002,28233987.048659336,0
55003,28232656.339270245,0
55004,28231325.619091652,0
55005,28229994.877193093,0
55006,28228664.122408215,0
55007,28227333.348409686,0
55008,28226002.5597452,0
55009,28224671.7566585,0
55010,28223340.937788416,0
55011,28222010.102816533,0
55012,28220679.25440571,0
55013,28219348.38590109,0
55014,28218017.505057815,0
55015,28216686.610065937,0
55016,28215355.696332607,0
55017,28214024.771412548,0
55018,28212693.83018743,0
55019,28211362.874222025,0
55020,28210031.903122272,0
55021,28208700.91907897,0
55022,28207369.915948845,0
55023,28206038.901447587,0
55024,28204707.873567052,0
55025,28203376.82974835,0
55026,28202045.772227652,0
55027,28200714.69870717,0
55028,28199383.616502125,0
55029,28198052.515045475,0
55030,28196721.399440248,0
55031,28195390.27430888,0
55032,28194059.131607637,0
55033,28192727.97908306,0
55034,28191396.80880206,0
55035,28190065.629699543,0
55036,28188734.43275199,0
55037,28187403.225072425,0
55038,28186072.005144417,0
55039,28184740.770332325,0
55040,28183409.523395352,0
55041,28182078.262585547,0
55042,28180746.991202287,0
55043,28179415.70717484,0
55044,28178084.410361875,0
55045,28176753.099028338,0
55046,28175421.77621885,0
55047,28174090.43888606,0
55048,28172759.09338473,0
55049,28171427.733490415,0
55050,28170096.36134069,0
55051,28168764.978360668,0
55052,28167433.585245326,0
55053,28166102.177218907,0
55054,28164770.75784564,0
55055,28163439.328665506,0
55056,28162107.888100173,0
55057,28160776.434264354,0
55058,28159444.9695665,0
55059,28158113.494495586,0
55060,28156782.00983181,0
55061,28155450.509384498,0
55062,28154119.00278386,0
55063,28152787.483691934,0
55064,28151455.953063134,0
55065,28150124.4122206,0
55066,28148792.862960797,0
55067,28147461.301285934,0
55068,28146129.728360824,0
55069,28144798.145373758,0
55070,28143466.553494465,0
55071,28142134.951145068,0
55072,28140803.337972816,0
55073,28139471.715936214,0
55074,28138140.082738586,0
55075,28136808.437786423,0
55076,28135476.788939014,0
55077,28134145.12845225,0
55078,28132813.456964,0
55079,28131481.777065147,0
55080,28130150.086951345,0
55081,28128818.388334952,0
55082,28127486.68089902,0
55083,28126154.965857908,0
55084,28124823.239019647,0
55085,28123491.504318144,0
55086,28122159.76050248,0
55087,28120828.007005095,0
55088,28119496.249042083,0
55089,28118164.479734737,0
55090,28116832.70182674,0
55091,28115500.915763482,0
55092,28114169.122503806,0
55093,28112837.31977225,0
55094,28111505.510762494,0
55095,28110173.69130449,0
55096,28108841.864507634,0
55097,28107510.03175007,0
55098,28106178.191974938,0
55099,28104846.34285477,0
55100,28103514.486862108,0
55101,28102182.622188617,0
55102,28100850.752973814,0
55103,28099518.87362557,0
55104,28098186.99004292,0
55105,28096855.096000437,0
55106,28095523.197520718,0
55107,28094191.291496705,0
55108,28092859.38041101,0
55109,28091527.460090343,0
55110,28090195.535130292,0
55111,28088863.60352851,0
55112,28087531.665470418,0
55113,28086199.718934394,0
55114,28084867.76641539,0
55115,28083535.811474554,0
55116,28082203.848423276,0
55117,28080871.87761393,0
55118,28079539.903918248,0
55119,28078207.922113325,0
55120,28076875.93364652,0
55121,28075543.94263626,0
55122,28074211.945250202,0
55123,28072879.94249695,0
55124,28071547.93374022,0
55125,28070215.92032042,0
55126,28068883.904131472,0
55127,28067551.877528902,0
55128,28066219.85009176,0
55129,28064887.818147797,0
55130,28063555.77893155,0
55131,28062223.737193566,0
55132,28060891.6891285,0
55133,28059559.638226964,0
55134,28058227.580624755,0
55135,28056895.519381437,0
55136,28055563.45621075,0
55137,28054231.386080623,0
55138,28052899.31503452,0
55139,28051567.237263393,0
55140,28050235.15673072,0
55141,28048903.075029887,0
55142,28047570.98587157,0
55143,28046238.89252967,0
55144,28044906.799004123,0
55145,28043574.70050499,0
55146,28042242.596874367,0
55147,28040910.49437521,0
55148,28039578.38694538,0
55149,28038246.274505395,0
55150,28036914.160632964,0
55151,28035582.0435161,0
55152,28034249.92484893,0
55153,28032917.801936455,0
55154,28031585.67712143,0
55155,28030253.5491798,0
55156,28028921.42229211,0
55157,28027589.28794646,0
55158,28026257.154646076,0
55159,28024925.017824825,0
55160,28023592.876578346,0
55161,28022260.738401003,0
55162,28020928.595397864,0
55163,28019596.45354244,0
55164,28018264.305640206,0
55165,28016932.160158582,0
55166,28015600.01192403,0
55167,28014267.86106858,0
55168,28012935.70933973,0
55169,28011603.556265224,0
55170,28010271.402730435,0
55171,28008939.246664535,0
55172,28007607.09238132,0
55173,28006274.936592095,0
55174,28004942.777233925,0
55175,28003610.620009176,0
55176,28002278.461180802,0
55177,28000946.302389544,0
55178,27999614.14192245,0
55179,27998281.981011838,0
55180,27996949.821231347,0
55181,27995617.65972427,0
